ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10400515100760001,9/19/2023,9/20/2023 8:38,9:15,9:30,0.349,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,9:30,9:45,0.332,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,9:45,10:00,0.322,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,10:00,10:15,0.211,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,10:15,10:30,0.264,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,10:30,10:45,0.271,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,10:45,11:00,0.266,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,11:00,11:15,0.266,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,11:15,11:30,0.259,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,11:30,11:45,0.245,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,11:45,12:00,0.229,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,12:00,12:15,0.229,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,12:15,12:30,0.307,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,12:30,12:45,0.262,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,12:45,13:00,0.258,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,13:00,13:15,0.258,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,13:15,13:30,0.281,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,13:30,13:45,0.523,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,13:45,14:00,0.234,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,14:00,14:15,0.676,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,14:15,14:30,0.803,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,14:30,14:45,0.683,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,14:45,15:00,0.816,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,15:00,15:15,0.801,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,15:15,15:30,0.802,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,15:30,15:45,0.702,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,15:45,16:00,0.634,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,16:00,16:15,0.712,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,16:15,16:30,0.765,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,16:30,16:45,0.855,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,16:45,17:00,0.666,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,17:00,17:15,0.692,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,17:15,17:30,0.76,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,17:30,17:45,0.886,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,17:45,18:00,0.973,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,18:00,18:15,0.837,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,18:15,18:30,0.986,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,18:30,18:45,0.927,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,18:45,19:00,0.897,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,19:00,19:15,0.9,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,19:15,19:30,1.164,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,19:30,19:45,0.991,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,19:45,20:00,0.809,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,20:00,20:15,0.901,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,20:15,20:30,0.733,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,20:30,20:45,0.68,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,20:45,21:00,0.818,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,21:00,21:15,0.853,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,21:15,21:30,1.012,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,21:30,21:45,0.907,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,21:45,22:00,0.711,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,22:00,22:15,1.239,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,22:15,22:30,1.118,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,22:30,22:45,1.464,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,22:45,23:00,1.086,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,23:00,23:15,1.004,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,23:15,23:30,1.188,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,23:30,23:45,0.846,A,Consumption
'10400515100760001,9/19/2023,9/20/2023 8:38,23:45,0:00,0.843,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,0:00,0:15,2.829,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,0:15,0:30,2.557,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,0:30,0:45,2.76,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,0:45,1:00,2.763,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,1:00,1:15,2.757,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,1:15,1:30,2.899,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,1:30,1:45,2.365,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,1:45,2:00,2.422,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,2:00,2:15,0.98,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,2:15,2:30,0.504,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,2:30,2:45,0.772,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,2:45,3:00,0.928,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,3:00,3:15,0.528,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,3:15,3:30,0.795,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,3:30,3:45,0.707,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,3:45,4:00,0.733,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,4:00,4:15,0.482,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,4:15,4:30,0.86,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,4:30,4:45,0.929,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,4:45,5:00,0.449,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,5:00,5:15,0.735,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,5:15,5:30,0.481,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,5:30,5:45,0.439,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,5:45,6:00,1.008,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,6:00,6:15,0.55,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,6:15,6:30,0.775,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,6:30,6:45,0.771,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,6:45,7:00,0.251,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,7:00,7:15,0.216,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,7:15,7:30,0.607,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,7:30,7:45,0.299,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,7:45,8:00,0.266,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,8:00,8:15,0.538,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,8:15,8:30,0.279,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,8:30,8:45,0.518,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,8:45,9:00,0.256,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,9:00,9:15,0.2,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,9:15,9:30,0.195,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,9:30,9:45,0.224,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,9:45,10:00,0.221,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,10:00,10:15,0.218,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,10:15,10:30,0.277,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,10:30,10:45,0.19,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,10:45,11:00,0.214,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,11:00,11:15,0.21,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,11:15,11:30,0.194,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,11:30,11:45,0.18,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,11:45,12:00,0.171,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,12:00,12:15,0.166,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,12:15,12:30,0.233,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,12:30,12:45,0.192,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,12:45,13:00,0.757,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,13:00,13:15,0.21,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,13:15,13:30,0.517,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,13:30,13:45,0.21,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,13:45,14:00,0.536,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,14:00,14:15,0.41,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,14:15,14:30,0.796,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,14:30,14:45,0.667,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,14:45,15:00,0.451,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,15:00,15:15,0.609,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,15:15,15:30,0.775,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,15:30,15:45,0.789,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,15:45,16:00,0.779,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,16:00,16:15,0.668,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,16:15,16:30,0.634,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,16:30,16:45,0.845,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,16:45,17:00,0.836,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,17:00,17:15,0.747,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,17:15,17:30,0.784,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,17:30,17:45,0.607,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,17:45,18:00,0.58,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,18:00,18:15,1.031,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,18:15,18:30,0.858,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,18:30,18:45,1.13,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,18:45,19:00,0.678,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,19:00,19:15,0.977,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,19:15,19:30,1.435,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,19:30,19:45,1.266,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,19:45,20:00,0.957,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,20:00,20:15,1.15,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,20:15,20:30,1.253,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,20:30,20:45,0.981,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,20:45,21:00,1.107,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,21:00,21:15,1.105,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,21:15,21:30,0.943,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,21:30,21:45,0.88,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,21:45,22:00,0.834,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,22:00,22:15,1.026,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,22:15,22:30,1.182,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,22:30,22:45,1.438,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,22:45,23:00,1.569,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,23:00,23:15,1.135,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,23:15,23:30,0.945,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,23:30,23:45,0.831,A,Consumption
'10400515100760001,9/20/2023,9/21/2023 8:32,23:45,0:00,0.761,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,0:00,0:15,0.728,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,0:15,0:30,1,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,0:30,0:45,0.755,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,0:45,1:00,0.678,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,1:00,1:15,0.674,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,1:15,1:30,0.887,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,1:30,1:45,0.572,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,1:45,2:00,0.954,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,2:00,2:15,0.727,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,2:15,2:30,0.594,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,2:30,2:45,1.072,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,2:45,3:00,0.528,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,3:00,3:15,0.633,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,3:15,3:30,0.619,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,3:30,3:45,0.438,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,3:45,4:00,0.94,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,4:00,4:15,0.516,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,4:15,4:30,0.657,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,4:30,4:45,0.626,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,4:45,5:00,0.787,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,5:00,5:15,0.52,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,5:15,5:30,0.851,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,5:30,5:45,0.422,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,5:45,6:00,0.615,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,6:00,6:15,0.785,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,6:15,6:30,1.074,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,6:30,6:45,0.791,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,6:45,7:00,0.428,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,7:00,7:15,0.249,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,7:15,7:30,0.35,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,7:30,7:45,0.212,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,7:45,8:00,0.477,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,8:00,8:15,0.214,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,8:15,8:30,0.223,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,8:30,8:45,0.557,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,8:45,9:00,0.582,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,9:00,9:15,0.547,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,9:15,9:30,0.276,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,9:30,9:45,0.209,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,9:45,10:00,0.179,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,10:00,10:15,0.309,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,10:15,10:30,0.316,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,10:30,10:45,0.194,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,10:45,11:00,0.189,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,11:00,11:15,0.236,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,11:15,11:30,0.553,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,11:30,11:45,0.22,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,11:45,12:00,0.582,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,12:00,12:15,0.269,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,12:15,12:30,0.597,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,12:30,12:45,0.604,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,12:45,13:00,0.58,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,13:00,13:15,0.426,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,13:15,13:30,1.139,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,13:30,13:45,1.18,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,13:45,14:00,1.011,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,14:00,14:15,0.976,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,14:15,14:30,1.172,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,14:30,14:45,1.022,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,14:45,15:00,0.94,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,15:00,15:15,1.156,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,15:15,15:30,1.029,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,15:30,15:45,1.325,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,15:45,16:00,1.365,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,16:00,16:15,1.056,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,16:15,16:30,1.181,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,16:30,16:45,0.935,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,16:45,17:00,1.086,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,17:00,17:15,1.112,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,17:15,17:30,0.871,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,17:30,17:45,1.115,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,17:45,18:00,1.05,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,18:00,18:15,0.833,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,18:15,18:30,0.994,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,18:30,18:45,0.811,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,18:45,19:00,0.883,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,19:00,19:15,0.716,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,19:15,19:30,1.446,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,19:30,19:45,1.321,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,19:45,20:00,1.33,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,20:00,20:15,1.449,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,20:15,20:30,1.235,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,20:30,20:45,1.089,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,20:45,21:00,1.045,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,21:00,21:15,0.904,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,21:15,21:30,1.203,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,21:30,21:45,1.263,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,21:45,22:00,0.877,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,22:00,22:15,1.409,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,22:15,22:30,1.677,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,22:30,22:45,1.501,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,22:45,23:00,1.234,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,23:00,23:15,1.006,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,23:15,23:30,0.884,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,23:30,23:45,0.927,A,Consumption
'10400515100760001,9/21/2023,9/22/2023 8:33,23:45,0:00,1.055,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,0:00,0:15,2.731,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,0:15,0:30,2.563,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,0:30,0:45,2.801,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,0:45,1:00,2.618,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,1:00,1:15,2.809,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,1:15,1:30,2.588,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,1:30,1:45,2.715,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,1:45,2:00,2.475,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,2:00,2:15,2.754,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,2:15,2:30,2.506,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,2:30,2:45,1.813,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,2:45,3:00,0.524,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,3:00,3:15,0.804,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,3:15,3:30,0.823,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,3:30,3:45,0.768,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,3:45,4:00,0.554,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,4:00,4:15,0.812,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,4:15,4:30,0.736,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,4:30,4:45,0.691,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,4:45,5:00,0.726,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,5:00,5:15,0.467,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,5:15,5:30,0.908,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,5:30,5:45,0.671,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,5:45,6:00,0.536,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,6:00,6:15,0.802,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,6:15,6:30,0.561,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,6:30,6:45,0.835,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,6:45,7:00,0.21,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,7:00,7:15,0.478,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,7:15,7:30,0.342,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,7:30,7:45,0.518,A,Consumption
'10400515100760001,9/22/2023,9/23/2023 9:39,7:45,8:00,0.231,A,Consumption
